time,corrective_fix,preventive_fix,local_fix,fed_fix,corrective_profit,preventive_profit,local_profit,fed_profit
213,0,0,0,0,179.5555746,270.7647724,269.5210237,269.8378476
214,0,0,0,0,181.0483121,272.2289592,270.8644861,271.16681
215,0,0,0,0,182.3927824,273.5062229,272.2614238,272.5907398
216,0,0,0,0,183.7238782,274.9897175,273.5217,274.0831873
217,0,0,0,0,185.0371586,276.4123604,274.8442959,275.387597
218,0,0,0,0,186.4075685,277.8869203,276.2393725,276.6653562
219,0,0,0,0,187.7132644,279.2807992,277.6868759,278.1644133
220,0,0,0,0,189.0694567,280.7317855,279.1690947,279.4278755
221,0,0,0,0,190.432077,282.0477895,280.6805446,280.8994882
222,0,0,0,0,191.7143476,283.4039284,282.1276301,282.2068315
223,0,0,0,0,193.1660206,284.7724645,283.5109302,283.5924117
224,0,0,0,0,194.6378558,286.1763246,284.7855281,284.9991421
225,0,0,0,0,195.9405175,287.6120956,286.1785396,286.4933519
226,0,0,0,0,197.2551013,288.8793418,287.6234971,287.9525764
227,0,0,0,0,198.6577439,290.3246147,288.9926205,289.4205302
228,0,0,0,0,199.9197763,291.6039888,290.4611204,290.867976
229,0,0,0,0,201.2644523,292.9645005,291.8489785,292.3608507
230,0,0,0,0,202.6719844,294.250398,293.3552834,293.8445105
231,0,0,0,0,204.1115546,295.6499185,294.8070672,295.1609251
232,0,0,0,0,205.4890768,296.9220771,296.1688704,296.5254404
233,0,0,0,0,206.8698998,298.3686997,297.5292017,297.8180997
234,0,0,0,0,208.1324756,299.6555031,298.8406466,299.1831994
235,0,0,0,0,209.4562188,300.9415461,300.1905937,300.5480543
236,0,0,0,0,210.9147182,302.2478121,301.5155818,301.857939
237,0,0,0,0,212.2623308,303.6844712,302.7818333,303.3066743
238,0,0,0,0,213.7464936,305.0215663,304.2179378,304.752379
239,0,0,0,0,215.1927744,306.3352302,305.5591881,306.2354388
240,0,0,0,0,216.4854696,307.60991,306.9108994,307.5130458
241,0,0,0,0,217.7704438,308.9869132,308.4115952,308.9717547
242,0,0,0,0,219.0476795,310.2759041,309.8962436,310.3069101
243,0,0,0,0,220.3883012,311.6495614,311.2783144,311.7134876
244,0,0,0,0,221.8171181,312.9480153,312.6030839,313.1195416
245,0,0,0,0,223.2985186,314.3761869,314.1090055,314.4000619
246,0,0,0,0,224.6930091,315.8664199,315.5359327,315.8815695
247,0,0,0,0,225.9756117,317.2370966,316.8102133,317.1880675
248,0,0,0,0,227.429733,318.7470616,318.1270745,318.4693798
249,0,0,0,0,228.860269,320.1249716,319.4448228,319.9604114
250,0,0,0,0,230.2283963,321.5570282,320.944543,321.4154609
251,0,0,0,0,231.7114663,322.9474931,322.2155387,322.7735795
252,0,0,0,0,233.0055979,324.3030207,323.6119713,324.2548775
253,0,0,0,0,234.3351832,325.7208939,325.0813247,325.5424815
254,0,0,0,0,235.6641549,327.1861126,326.5153564,326.8795928
255,0,0,0,0,237.001331,328.5705754,327.7860802,328.2264538
256,0,0,0,0,238.3090022,329.995908,329.0741638,329.7180966
257,0,0,0,0,239.7212126,331.4526123,330.3838812,331.053821
258,0,0,0,0,240.9842231,332.7259943,331.8408496,332.3402232
259,0,0,0,0,242.2961414,334.1880154,333.2857383,333.7129911
260,0,0,0,0,243.6346888,335.6168787,334.5486597,335.0315917
261,0,0,0,0,245.1119378,337.1218571,335.9924764,336.4677479
262,0,0,0,0,246.5022295,338.4204072,337.3534207,337.9117293
263,0,0,0,0,247.7687787,339.766326,338.8030063,339.3150706
264,0,0,0,0,249.0549516,341.181661,340.1195093,340.8024616
265,0,0,0,0,250.3617158,342.4896984,341.4782774,342.0936412
266,0,0,0,0,251.7030356,343.9158723,342.793173,343.6021502
267,0,0,0,0,252.9998057,345.306966,344.0875393,345.0739207
268,0,0,0,0,254.2744123,346.805665,345.5929083,346.5766133
269,0,0,0,0,255.7850463,348.0729458,346.858587,347.9997104
270,0,0,0,0,257.1737149,349.4150317,348.3146101,349.2720819
271,0,0,0,0,258.6466002,350.8634834,349.6630239,350.7590048
272,0,0,0,0,260.1274057,352.138125,351.0937539,352.1939065
273,0,0,0,0,261.5679918,353.6110249,352.5534123,353.4894367
274,0,0,0,0,262.9061183,354.977397,353.8519629,354.8287573
275,0,0,0,0,264.2555308,356.3102746,355.3139579,356.2490198
276,0,0,0,1,265.7332004,357.5824638,356.7893551,352.4690198
277,0,0,0,1,267.2157506,359.0026068,358.2499653,348.6890198
278,0,0,0,1,268.7020181,360.4764884,359.5287979,344.9090198
279,0,0,0,1,270.0852074,361.9103223,360.858492,341.1290198
280,0,0,0,1,271.5518966,363.2714973,362.1566397,337.3490198
281,0,0,0,0,272.9446198,364.6037141,363.4706517,338.7047359
282,0,0,0,0,274.3568388,365.9675225,364.8886129,340.1294709
283,0,0,0,0,275.662711,367.4061884,366.2074437,341.4303977
284,0,0,0,0,277.0368374,368.7448141,367.6530997,342.8645993
285,0,0,1,0,278.3278227,370.0737507,363.8730997,344.2812762
286,0,0,1,0,279.8041202,371.4871439,360.0930997,345.5638891
287,0,0,1,0,281.0668283,372.9725284,356.3130997,347.0141967
288,0,0,1,0,282.4258847,374.4358001,352.5330997,348.2811227
289,0,0,1,0,283.804979,375.8821585,348.7530997,349.5934346
290,0,0,0,0,285.2570903,377.2067386,350.1297338,351.0372364
291,0,0,0,0,286.7642527,378.4848607,351.5499599,352.4680008
292,0,0,0,0,288.2507048,379.9814888,352.857323,353.756622
293,0,0,0,0,289.543898,381.4030429,354.3199555,355.2106233
294,0,3,0,0,290.9411756,373.8430429,355.8316883,356.6682937
295,0,3,0,0,292.4260166,366.2830429,357.100586,357.9399981
296,0,3,0,0,293.8439954,358.7230429,358.4393969,359.2117805
297,0,3,0,0,295.1886701,351.1630429,359.8430374,360.4858919
298,0,3,0,0,296.5461881,343.6030429,361.2028869,361.839336
299,0,3,0,0,297.9104252,336.0430429,362.6123,363.2883806
300,0,3,0,0,299.397315,328.4830429,363.9244709,364.5670155
301,0,3,0,0,300.8324527,320.9230429,365.1955436,365.9730403
302,0,3,0,0,302.299314,313.3630429,366.4823485,367.2826555
303,0,3,0,0,303.7349605,305.8030429,367.9499636,368.6245786
304,0,3,0,0,305.0765413,298.2430429,369.4024267,370.102886
305,0,3,0,0,306.5799187,290.6830429,370.7980815,371.4420504
306,0,3,0,0,307.8465917,283.1230429,372.2658907,372.9153666
307,0,0,0,0,309.1202964,284.4116159,373.7533723,374.4188146
308,0,0,0,0,310.5130316,285.8927276,375.2238196,375.7868379
309,0,0,0,0,311.8431416,287.1998101,376.5676903,377.0873265
310,0,0,0,0,313.1665339,288.5727733,377.9951575,378.3541734
311,0,0,0,0,314.5924162,289.8589141,379.3555865,379.6871349
312,0,0,0,0,316.01461,291.1778558,380.6711408,380.9862671
313,0,0,0,0,317.5171626,292.6761326,382.0288779,382.4284578
314,3,0,0,0,309.9571626,294.0855965,383.3098074,383.7954299
315,3,0,0,0,302.3971626,295.4410373,384.6115967,385.163946
316,3,0,0,0,294.8371626,296.8502096,386.0821532,386.5906619
317,3,0,0,0,287.2771626,298.3467347,387.3867601,388.0724527
318,3,0,0,0,279.7171626,299.6250454,388.7341679,389.5627217
319,3,0,0,0,272.1571626,301.0970275,390.1921683,391.0659724
320,3,0,0,0,264.5971626,302.4833484,391.5101512,392.5226977
321,3,0,0,0,257.0371626,303.9126467,392.7853876,393.9054779
322,3,0,0,0,249.4771626,305.3620513,394.2262919,395.2402244
323,3,0,0,0,241.9171626,306.6868237,395.7254964,396.7176023
324,3,0,0,0,234.3571626,308.1867505,397.022486,398.1017155
325,3,0,0,0,226.7971626,309.5888014,398.4682158,399.4977438
326,3,0,0,0,219.2371626,310.8796561,399.884738,400.8540667
327,0,0,0,0,220.69966,312.2287402,401.2980745,402.3552032
328,0,0,0,0,222.1781679,313.6086003,402.6428667,403.6778567
329,0,0,0,0,223.6549153,315.0230958,403.9094769,405.1843404
330,0,0,0,0,225.000138,316.3915695,405.2155304,406.6064462
331,0,0,0,0,226.3495843,317.8234786,406.5527741,408.0666535
332,0,0,0,0,227.7060129,319.2145439,407.8901212,409.5311816
333,0,0,0,0,229.0321918,320.6280274,409.1532193,410.7958833
334,0,0,0,0,230.319985,322.0138455,410.5757561,412.1947619
335,0,0,0,0,231.6201038,323.3939883,412.0638408,413.5321045
336,0,0,0,0,232.921234,324.689538,413.3597932,414.8582844
337,0,0,0,0,234.3866092,325.9532413,414.6307705,416.2748078
338,0,0,0,0,235.8398899,327.2839466,416.1037942,417.6611087
339,0,0,0,0,237.2997764,328.7143772,417.5311634,419.1167694
340,0,0,0,0,238.6337152,329.9885841,418.8490649,420.5742593
341,0,0,0,0,239.9920679,331.400101,420.3369471,421.9248473
342,0,0,0,0,241.4811229,332.8590281,421.7125525,423.3124634
343,0,0,0,0,242.8840841,334.235854,423.1696856,424.5886378
344,0,0,0,0,244.2151014,335.6320498,424.5363549,426.068554
345,0,0,0,0,245.7108439,336.9544648,425.9577455,427.5138242
346,0,0,0,0,247.0941059,338.2760109,427.2582866,428.8462438
347,0,0,0,0,248.4491993,339.5795186,428.6513184,430.3367851
348,0,0,0,0,249.7948255,341.091252,429.9447127,431.6707346
349,0,0,0,0,251.0798594,342.5731613,431.2481783,433.1635379
350,0,0,0,0,252.3794441,343.9739419,432.6881177,434.5967711
351,0,0,0,0,253.7791861,345.3932242,434.0946506,435.9015071
352,0,0,0,0,255.2869773,346.7039977,435.5959416,437.2268211
353,0,0,0,0,256.7549963,348.0019317,436.8631128,438.7239717
354,0,0,0,0,258.0650886,349.3389939,438.1897505,440.1404808
355,0,0,0,0,259.3258582,350.695219,439.6281167,441.4475651
356,0,0,0,0,260.7627749,352.1716205,441.1070438,442.7109409
357,0,0,0,0,262.0437937,353.5822836,442.3887521,444.0433694
358,0,0,0,0,263.457719,354.8503616,443.8406352,445.3919921
359,0,0,0,0,264.9436107,356.2310603,445.2914618,446.8395099
360,0,0,0,0,266.2600223,357.7176447,446.7598602,448.250142
361,0,0,0,0,267.7146937,359.040605,448.1101066,449.6152557
362,0,0,0,0,269.2244135,360.3308336,449.446304,450.9723938
363,0,0,0,0,270.6873685,361.8286345,450.8657307,452.2486517
364,0,0,0,0,272.029099,363.2749186,452.2052154,453.5091829
365,0,0,0,0,273.5050705,364.55671,453.5077244,454.851738
366,0,0,0,0,274.7821246,365.8702897,454.834036,456.3476498
367,0,0,0,0,276.0427667,367.2266202,456.1666698,457.704165
368,0,0,0,0,277.5299615,368.7066359,457.4271087,459.1672127
369,0,0,0,0,278.9666837,369.9789033,458.7438373,460.6005307
370,0,0,0,0,280.3047209,371.3039427,460.163192,462.0584389
371,0,0,0,0,281.6683578,372.5968355,461.5998741,463.4248117
372,0,0,0,0,283.1702225,374.07007,463.0466322,464.9277166
373,0,0,0,0,284.4661679,375.3885808,464.5080771,466.3305903
374,0,0,0,0,285.8621586,376.8637082,465.8045215,467.7957413
375,0,0,0,0,287.3722204,378.3213071,467.0763874,469.2172442
376,0,0,0,0,288.6919387,379.7986076,468.5524105,470.532863
377,0,0,0,0,290.1129061,381.2924755,469.8296998,471.8211766
378,0,0,0,0,291.4281344,382.7190201,471.1279127,473.133949
379,0,0,0,0,292.6950854,384.1896221,472.4124179,474.5803983
380,0,0,0,0,293.997197,385.5080696,473.7176745,475.873473
381,0,0,0,0,295.4760944,386.771757,475.1039965,477.2549205
382,0,0,0,0,296.9171421,388.1518028,476.578719,478.659063
383,0,0,0,0,298.2461559,389.5979347,478.0831228,480.0190173
384,0,0,0,0,299.6329873,390.9825218,479.4658802,481.3944621
385,0,0,0,0,301.0689715,392.4670537,480.9254666,482.6599233
386,0,0,0,0,302.4961819,393.9751521,482.4143908,483.9650287
387,0,0,0,0,303.9909387,395.3320784,483.7466453,485.4540657
388,0,0,0,0,305.325504,396.7805553,485.0719047,486.7423858
389,0,0,0,0,306.6868369,398.2925493,486.3977043,488.0510047
390,0,0,0,0,308.0179582,399.802222,487.7609881,489.4043071
391,0,0,0,0,309.323167,401.2348218,489.0619204,490.8610326
392,0,0,0,0,310.6093446,402.6346898,490.4138919,492.150755
393,0,0,0,0,311.8760654,403.9014955,491.7805097,493.4531518
394,0,0,0,0,313.3681803,405.3536769,493.1531781,494.799508
395,0,0,0,0,314.878011,406.7492502,494.5434622,496.3111241
396,0,0,0,0,316.1484565,408.2185657,495.9815386,497.7974793
397,0,0,0,0,317.4696746,409.4948314,497.4358659,499.0848096
398,0,0,0,0,318.7764436,410.8118154,498.8693164,500.3666998
399,0,0,0,0,320.2453687,412.1550484,500.2394726,501.728754
400,0,0,0,0,321.7031568,413.5743125,501.6526627,503.0010997
401,0,0,0,0,322.9729884,414.850099,503.0581071,504.3096722
402,0,0,0,0,324.2467067,416.2360686,504.4887527,505.5938296
403,0,0,0,0,325.6752523,417.6834084,505.8103103,506.8827313
404,0,0,0,0,327.1006006,419.0339758,507.0922836,508.3403052
405,0,0,0,0,328.5589192,420.3184369,508.4916181,509.6575595
406,0,0,0,0,329.8260262,421.8167241,509.8282494,511.1116396
407,0,0,0,0,331.1782615,423.0935432,511.2129528,512.3843179
408,0,0,0,0,332.6325149,424.5954867,512.71312,513.876271
409,0,0,0,0,333.9936341,425.9717131,514.0823748,515.3079822
410,0,0,0,0,335.3872445,427.3280577,515.4544073,516.5756645
411,0,0,0,0,336.6849495,428.6468356,516.7404399,517.9809826
412,0,0,0,0,338.0132549,430.0963346,518.1631408,519.3921563
