time,corrective_fix,preventive_fix,local_fix,fed_fix,corrective_profit,preventive_profit,local_profit,fed_profit
152,3,1,1,0,114.065145,190.6946579,191.0997646,185.3199391
153,3,1,1,0,106.505145,186.9146579,187.3197646,186.6775244
154,3,0,0,0,98.94514504,188.2260235,188.7532743,188.0570392
155,0,0,0,0,100.2627957,189.6489539,190.0806064,189.4208242
156,0,0,0,0,101.5586861,190.9400455,191.4335848,190.7432679
157,0,0,0,0,102.9095455,192.312116,192.8914885,192.0192767
158,0,0,0,0,104.3181034,193.7044276,194.3016016,193.3264679
159,0,0,0,0,105.6117413,195.0151385,195.7631944,194.6833019
160,0,0,0,0,107.0255057,196.4072347,197.1750387,196.0819594
161,0,0,0,0,108.5020663,197.7042719,198.4443783,197.5851574
162,0,0,0,0,109.76896,199.1177862,199.935548,198.9834389
163,0,0,0,0,111.1124964,200.5564738,201.2542054,200.3239016
164,0,0,0,0,112.4731047,201.8223627,202.7132024,201.6388244
165,0,0,0,0,113.8819344,203.3251882,204.1565967,203.1426015
166,0,0,0,0,115.2007739,204.8278191,205.4980931,204.4429114
167,0,0,0,0,116.6393657,206.1037134,206.8169939,205.747845
168,0,0,0,0,118.093294,207.3846649,208.2986966,207.2533603
169,0,0,0,0,119.3911379,208.75815,209.7355092,208.623126
170,0,0,0,0,120.8246391,210.2390104,211.0459226,209.9704454
171,0,0,0,0,122.1430248,211.5292442,212.4995954,211.2400718
172,0,0,0,0,123.483861,213.0367465,213.7752937,212.5656666
173,0,0,0,0,124.8341475,214.4100801,215.2316518,213.9900763
174,0,0,0,0,126.1731841,215.894812,216.5455093,215.3430099
175,0,0,0,0,127.6656756,217.1875665,217.932684,216.6368442
176,0,0,0,0,129.086383,218.491064,219.2483811,218.1396153
177,0,0,0,0,130.4010098,219.8162979,220.7016142,219.4596708
178,0,0,0,0,131.845818,221.2481114,222.14192,220.7282857
179,0,0,0,0,133.2680594,222.5139084,223.6399724,222.0343546
180,0,0,0,0,134.5728104,223.8665864,224.9109686,223.5009598
181,0,0,0,0,135.8672809,225.282692,226.3531589,224.8406417
182,0,0,0,0,137.3104095,226.6956755,227.6678863,226.3466655
183,0,0,0,0,138.5886126,228.1811698,228.9309013,227.6998569
184,0,0,0,0,139.9954894,229.4922785,230.2664762,229.0993063
185,0,0,0,0,141.3122629,230.875598,231.7184847,230.4110474
186,0,0,0,0,142.7365743,232.1770586,233.1406666,231.7742325
187,0,0,0,0,144.0691501,233.5113728,234.5618159,233.0822585
188,0,0,0,0,145.416322,234.7968077,236.0709932,234.5357972
189,0,0,0,0,146.9000218,236.1678023,237.3841472,235.7968744
190,0,0,0,0,148.3915604,237.551771,238.8159246,237.0727117
191,0,0,0,0,149.7752464,238.8723919,240.2622541,238.3849529
192,0,0,0,0,151.2641316,240.2166466,241.6078354,239.8540677
193,0,0,0,0,152.7260868,241.5973418,243.0730336,241.20586
194,0,0,0,0,154.1954579,243.0621067,244.5242764,242.5247707
195,0,0,0,0,155.6506049,244.5545933,246.0200955,243.900709
196,0,0,0,0,157.0709486,245.835217,247.4337014,245.3639579
197,0,0,0,0,158.5440915,247.3403785,248.930847,246.7009541
198,0,0,0,0,159.878344,248.7430573,250.3536567,247.9949227
199,0,0,0,0,161.2393837,250.1092057,251.6286646,249.4852802
200,0,0,0,0,162.5944024,251.4112406,253.006654,250.8499165
201,0,0,0,0,164.0521468,252.7929536,254.3162989,252.3302016
202,0,0,0,0,165.5168871,254.29633,255.6526713,253.6457836
203,0,0,0,0,166.8828376,255.6174473,256.9207885,254.9102767
204,0,0,0,0,168.3304989,256.9171057,258.4326421,256.2286763
205,0,0,0,0,169.8188334,258.217202,259.801227,257.5474179
206,0,0,0,0,171.3240378,259.5529524,261.2598941,258.8619154
207,0,0,0,0,172.7615562,260.9884921,262.6320037,260.2134206
208,0,0,0,0,174.0595489,262.3483002,263.966868,261.5706383
209,0,0,0,0,175.5616381,263.6278176,265.2595024,263.0048471
210,0,0,0,0,177.0319671,264.9783263,266.7452561,264.3930946
211,0,0,0,0,178.4300241,266.2503093,268.0752469,265.7085997
212,0,0,0,0,179.8559293,267.5478821,269.3489502,267.0838617
213,0,0,0,0,181.3349949,269.0225264,270.6422893,268.5603027
214,0,0,0,0,182.6145177,270.4563703,271.9264592,269.9837165
215,0,0,0,0,183.969817,271.840127,273.4185703,271.4833791
216,0,0,0,0,185.4126442,273.2740157,274.7383186,272.8957213
217,0,0,0,0,186.8112096,274.6845922,276.0348252,274.1923828
218,0,0,0,0,188.2681346,275.9778871,277.4064248,275.5536661
219,0,0,0,0,189.6934728,277.3997789,278.854217,277.0365437
220,0,0,0,0,191.0848257,278.7945992,280.303749,278.3756116
221,0,0,0,0,192.4108656,280.2472062,281.608154,279.699621
222,0,0,0,0,193.8726774,281.7388834,282.8927286,281.065534
223,0,0,0,0,195.1853096,283.2001936,284.1693778,282.3544329
224,0,0,0,0,196.5408591,284.7015858,285.4752054,283.7194586
225,0,0,0,0,197.8229383,286.076658,286.7934049,285.1675897
226,0,0,0,0,199.2219027,287.4951784,288.224447,286.6596448
227,0,0,0,0,200.5610542,288.9766372,289.6944359,287.9281342
228,0,0,0,0,201.8388852,290.4545997,290.966342,289.3811351
229,0,0,0,0,203.2102675,291.774692,292.3582767,290.8481837
230,0,0,0,0,204.6677535,293.0596335,293.7664764,292.1978
231,0,0,0,0,206.0712787,294.401658,295.1438502,293.6265277
232,0,0,0,0,207.5794029,295.8849228,296.4550152,294.9894726
233,0,0,0,0,209.0768393,297.2460563,297.9119468,296.2707892
234,0,0,0,0,210.5219062,298.6877088,299.3859896,297.6471711
235,0,0,0,0,211.9921197,300.1135711,300.8230467,298.9476366
236,0,0,0,0,213.3554351,301.4053703,302.33348,300.2518686
237,0,0,0,0,214.8300401,302.8024089,303.7476043,301.565617
238,0,0,0,0,216.1052157,304.2319505,305.2495903,302.971378
239,0,0,0,0,217.4766587,305.7162243,306.5187052,304.2833978
240,0,0,0,0,218.7834427,307.0028743,307.8076268,305.6447684
241,0,0,0,0,220.2169558,308.479896,309.255448,307.1416539
242,0,0,0,0,221.7039104,309.9809268,310.5689377,308.4618654
243,0,0,0,0,223.0758423,311.3276982,311.8374368,309.8698931
244,0,0,0,0,224.4502726,312.7646548,313.2919678,311.1669966
245,0,0,0,0,225.8615728,314.2006496,314.7131188,312.4865947
246,0,0,0,0,227.2566317,315.6483198,316.1614788,313.9704197
247,0,0,0,0,228.6835125,317.0606884,317.6724637,315.3471081
248,0,0,0,0,229.9710345,318.3792972,319.0990214,316.6371131
249,0,0,0,0,231.3444412,319.7372281,320.4901379,318.1118324
250,0,0,0,0,232.6844619,321.1865906,321.9987413,319.5590357
251,0,0,0,0,233.9652316,322.4653111,323.3752868,320.9823786
252,0,0,0,0,235.3836125,323.9098822,324.788716,322.3492561
253,0,0,0,0,236.7008661,325.2071682,326.1653456,323.8092105
254,0,0,0,0,238.155195,326.6905536,327.4375838,325.2748265
255,0,0,0,0,239.4641935,328.0215431,328.7208845,326.6223667
256,0,0,0,0,240.9551503,329.5137657,330.0504611,328.094726
257,0,0,0,0,242.3214857,330.9937563,331.3990092,329.5240782
258,0,0,0,0,243.6896588,332.4176642,332.8862551,330.9338234
259,0,0,0,0,245.0167731,333.6851563,334.1887668,332.3364549
260,0,0,0,0,246.2965785,335.1255412,335.6187812,333.6029977
261,0,0,0,0,247.6850733,336.4476465,336.9792099,335.0581984
262,0,0,0,0,248.9738939,337.86089,338.3262088,336.5595694
263,0,0,0,0,250.2665871,339.365246,339.7114556,337.8587493
264,0,0,0,0,251.631624,340.8157252,341.0658911,339.189931
265,0,0,0,0,252.9304505,342.2776312,342.4912887,340.5094713
266,0,0,0,0,254.2722768,343.7372945,343.9725552,341.8018102
267,0,0,0,0,255.5792785,345.0663305,345.421961,343.2058517
268,0,0,0,0,256.9131202,346.5309429,346.8700461,344.6280889
269,0,0,0,0,258.3217008,347.7991132,348.1367742,346.0792777
270,0,0,0,0,259.8148106,349.1450768,349.5868628,347.5713686
271,0,0,0,0,261.0818544,350.4400713,351.0885359,348.8509356
272,0,0,0,0,262.5079253,351.7637932,352.402591,350.2358118
273,0,0,0,0,264.013447,353.1205964,353.6681519,351.6537398
274,0,0,0,0,265.485843,354.609635,355.1683336,352.9911576
275,0,0,0,0,266.8640799,355.970709,356.4992178,354.4093391
276,0,0,0,0,268.3760008,357.3137664,357.9624428,355.7290196
277,0,0,0,0,269.7645874,358.6828209,359.4157829,357.1807736
278,0,0,0,0,271.0806772,360.1304659,360.7117534,358.4901304
279,0,0,0,0,272.4341588,361.5182931,361.9995582,359.8555831
280,0,0,0,0,273.8177457,362.9744624,363.355795,361.3586964
281,0,0,0,0,275.1057049,364.4214584,364.6912544,362.7832972
282,0,0,0,0,276.4757895,365.7296974,366.1256974,364.2460069
283,0,0,0,1,277.8476923,367.1488755,367.6046504,360.4660069
284,0,0,0,1,279.1245122,368.5015871,369.062378,356.6860069
285,0,0,0,1,280.5444925,369.771664,370.3281907,352.9060069
286,0,0,0,1,282.0227811,371.1696977,371.8264792,349.1260069
287,0,0,0,1,283.4267573,372.4608436,373.2222903,345.3460069
288,0,0,0,0,284.8209357,373.9668744,374.6226226,346.6187108
289,0,0,0,0,286.1750261,375.465787,375.9622488,348.1282942
290,0,0,0,0,287.5082494,376.9745349,377.2361455,349.5700547
291,0,0,0,0,288.835712,378.4005703,378.509049,350.8500753
292,0,0,0,0,290.213362,379.6640767,379.9485989,352.2790446
293,0,0,0,0,291.5491708,381.0638257,381.3656012,353.5522691
294,0,0,0,0,292.8575911,382.4094054,382.6738353,354.9565515
295,0,0,0,0,294.36633,383.8567532,384.0140709,356.3551324
296,3,0,0,0,286.80633,385.1219388,385.4423525,357.8082979
297,3,0,0,0,279.24633,386.4972408,386.8721083,359.1879272
298,3,0,0,0,271.68633,387.9814227,388.2268998,360.4782088
299,3,0,0,0,264.12633,389.4500835,389.501123,361.8275457
300,3,0,0,0,256.56633,390.7673763,391.0015976,363.1281124
301,3,3,0,0,249.00633,383.2073763,392.4319389,364.3961925
302,3,3,0,0,241.44633,375.6473763,393.7907051,365.8466078
303,3,3,0,0,233.88633,368.0873763,395.1227489,367.2556807
304,3,3,1,0,226.32633,360.5273763,391.3427489,368.5268945
305,3,3,1,0,218.76633,352.9673763,387.5627489,369.8604433
306,3,3,1,0,211.20633,345.4073763,383.7827489,371.3093098
307,3,3,1,0,203.64633,337.8473763,380.0027489,372.6768379
308,3,3,1,0,196.08633,330.2873763,376.2227489,374.0102617
309,0,3,0,0,197.3575154,322.7273763,377.541528,375.5001047
310,0,3,0,0,198.7666937,315.1673763,378.9806044,376.9283883
311,0,3,0,0,200.2267958,307.6073763,380.4506485,378.418653
312,0,3,0,0,201.6245734,300.0473763,381.7107229,379.8760549
313,0,3,0,0,202.9107858,292.4873763,383.0750664,381.312094
314,0,0,0,0,204.3565959,293.8839804,384.548157,382.5938421
315,0,0,0,0,205.8529178,295.3059994,386.0096915,384.0667427
316,0,0,0,0,207.1724057,296.5793832,387.2941142,385.4568716
317,0,0,0,0,208.5053255,297.8872052,388.6496184,386.7910331
318,0,0,0,0,209.8434755,299.2418466,390.0474716,388.1713242
319,0,0,0,0,211.2172159,300.715158,391.5024247,389.5491888
320,0,0,0,0,212.5812501,302.1640589,392.8134991,390.9667225
321,0,0,0,0,213.8728158,303.6600706,394.2990072,392.3207811
322,0,0,0,0,215.2001577,304.9476593,395.7998663,393.5875405
323,0,0,0,0,216.5843997,306.4430935,397.106841,395.0834074
324,0,0,0,0,218.0813088,307.7198085,398.3858706,396.378211
325,0,0,0,0,219.5819159,309.0213704,399.8658061,397.6437068
326,0,0,0,0,221.0125215,310.3336346,401.1620916,398.9632257
327,0,0,0,0,222.3874394,311.8226601,402.5942351,400.3247339
328,0,0,0,0,223.8686844,313.2590388,404.0907092,401.7109853
329,0,0,0,0,225.2929382,314.5344686,405.4592781,403.1334561
330,0,0,0,0,226.5915961,315.9632781,406.9429654,404.6226246
331,0,0,0,0,228.0137026,317.426151,408.2445756,405.9861298
332,0,0,0,0,229.4402519,318.8171771,409.5388441,407.2594074
333,0,0,0,0,230.7301852,320.3120069,410.9243467,408.5204137
334,0,0,0,0,232.1854031,321.7268024,412.4068674,409.9911613
335,0,0,0,0,233.6486058,323.063801,413.7024104,411.3733171
336,0,0,0,0,235.1186924,324.3641473,414.9667084,412.8136698
337,0,0,0,0,236.3854126,325.6720231,416.2986946,414.280108
338,0,0,0,0,237.7529222,327.0675428,417.6437351,415.5591126
339,0,0,0,0,239.1218032,328.4691466,419.0572026,417.0575214
340,0,0,0,0,240.4862745,329.8031499,420.4773173,418.469952
341,0,0,0,0,241.8272816,331.2599301,421.9271145,419.9057407
342,0,0,0,0,243.1355712,332.6597225,423.2511249,421.2250168
343,0,0,0,0,244.4191191,333.9345878,424.5196154,422.6351723
344,0,0,0,0,245.8691639,335.2450305,425.8636577,424.1203057
345,0,0,0,0,247.3156432,336.518875,427.243306,425.6047138
346,0,0,0,0,248.7946621,337.9008963,428.5710102,426.980122
347,0,0,0,0,250.0931981,339.3831609,430.0681243,428.262977
348,0,0,0,0,251.4402233,340.7271085,431.3644217,429.6257147
349,0,0,0,0,252.9041651,342.1875075,432.8546722,430.9656034
350,0,0,0,0,254.3964198,343.6073481,434.3584692,432.4557754
351,0,0,0,0,255.8310043,344.9027242,435.6328674,433.7950494
352,0,0,0,0,257.2023085,346.3673508,436.9920461,435.1603965
353,0,0,0,0,258.5472873,347.7312831,438.2774018,436.5701021
354,0,0,0,0,259.9617809,349.1352527,439.7847256,437.8687189
355,0,0,0,0,261.4296743,350.5559429,441.1543602,439.1387425
356,0,0,0,0,262.9163769,351.8839146,442.5730218,440.486446
357,0,0,0,0,264.3335967,353.3869502,444.0624791,441.9291514
358,0,0,0,0,265.702093,354.7192327,445.4892988,443.2585576
359,0,0,0,0,267.1584637,356.0914759,446.8450756,444.5553288
360,0,0,0,0,268.6500758,357.5335866,448.1907667,445.9954528
361,0,0,0,0,270.0403878,359.0393507,449.4726441,447.3195981
362,0,0,0,0,271.3927883,360.4675572,450.8552672,448.8291518
363,0,0,0,0,272.7963235,361.8571428,452.2187795,450.2612273
364,0,0,0,0,274.2711996,363.1865903,453.5286664,451.730039
365,0,0,0,0,275.6478498,364.665951,454.7964454,453.1162142
366,0,0,0,0,277.1220084,365.9571516,456.3010923,454.4235914
367,0,0,0,0,278.6191929,367.333275,457.6067747,455.6859106
368,0,0,0,0,279.9212456,368.804254,458.8918427,456.960987
369,0,0,0,0,281.3333631,370.2047485,460.3646406,458.4287226
370,0,0,0,0,282.7334358,371.5635019,461.6728271,459.787925
371,0,0,0,0,284.1480796,373.0559087,463.0706344,461.119655
372,0,0,0,0,285.6384347,374.5521732,464.5774742,462.5035206
373,0,0,0,0,287.0916652,375.9224724,466.0142501,463.8293667
374,0,0,0,0,288.5632878,377.4318603,467.4823941,465.2328143
375,0,0,0,0,289.8399827,378.7800154,468.9777759,466.5411408
376,0,0,0,0,291.2033261,380.2707681,470.3905118,467.8721581
377,0,0,0,0,292.6096687,381.6672298,471.7635276,469.191281
378,0,0,0,0,294.0998819,383.0995042,473.1394749,470.5839486
379,0,0,0,0,295.5778329,384.4882512,474.448764,471.9738007
380,0,0,0,0,296.8381065,385.8719995,475.7219494,473.475705
381,0,0,0,0,298.2002231,387.1693997,477.2253448,474.8321261
382,0,0,0,0,299.6896458,388.4313472,478.6558249,476.1486471
383,0,0,0,0,301.0525813,389.8381696,480.1509876,477.6071842
384,0,0,0,0,302.3736903,391.2029604,481.5890006,479.0990838
385,0,0,0,0,303.7692523,392.702486,483.0226861,480.5591766
386,0,0,0,0,305.187858,394.1337454,484.4484779,481.8694327
387,0,0,0,0,306.5195788,395.6353708,485.7332808,483.3557367
388,0,0,0,0,307.8768877,396.9767173,487.0970443,484.7785324
389,0,0,0,0,309.3296255,398.403609,488.4005364,486.223823
390,0,0,0,0,310.7055621,399.7133614,489.852243,487.7127116
391,0,0,0,0,312.179053,401.0985131,491.3619501,489.1869798
392,0,0,0,0,313.5770346,402.4394387,492.79917,490.5373183
393,0,0,0,0,314.9295961,403.8208127,494.2056101,491.9318092
394,0,0,0,0,316.2955766,405.1728885,495.6497292,493.306823
395,0,0,0,0,317.6560315,406.5248945,497.0802889,494.6590934
396,0,0,0,0,319.0977998,407.9217266,498.3628301,496.0657048
397,0,0,0,0,320.4397967,409.392376,499.8353246,497.4454877
398,0,0,0,0,321.9487416,410.7185977,501.1514415,498.7808007
399,0,0,0,0,323.2371312,412.1670296,502.4701509,500.0751437
400,0,0,0,0,324.5344439,413.4420878,503.8232362,501.5703784
401,0,0,0,0,326.0331808,414.7150265,505.2381565,502.9986559
402,0,0,0,0,327.4578785,416.2230207,506.7155451,504.5073381
403,0,0,0,0,328.8800718,417.6766861,508.214746,505.8631425
404,0,0,0,0,330.3892509,419.0237541,509.6128921,507.2363557
405,0,0,0,0,331.8933828,420.4205676,511.0542539,508.604307
406,0,0,0,0,333.2300756,421.7371892,512.4143522,509.9467881
407,0,0,0,0,334.5792782,423.1785246,513.8858468,511.3454486
408,0,0,0,0,336.0265222,424.550655,515.3283847,512.7640063
409,0,0,0,0,337.3606253,425.9870712,516.7935804,514.1893405
410,0,0,0,0,338.6926609,427.2743259,518.200012,515.6645257
411,0,0,0,0,340.1419176,428.6482353,519.4889369,517.0837416
412,0,0,0,0,341.5878926,430.0583705,520.9038467,518.4180548
413,0,0,0,0,343.0269578,431.3718409,522.3186486,519.7383765
